10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.560344,"counter":1,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.560344,"counter":1,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.617197,"counter":2,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.617197,"counter":2,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,69,"detected","attack","Detect HTTP double compression",{"event_1":{"timestamp":1441112330.617197,"counter":2,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"],["ip.packet_count",2]]},"event_2":{"timestamp":1441112330.617197,"counter":2,"attributes":[["tcp.p_payload","HTTP/1.1 200 OK..Date: Tue, 01 Sep 2015 12:58:50 GMT..Content-Type: text/html; charset=utf-8..Transfer-Encoding: chunked..Connection: keep-alive..Cache-Control: private..Vary: Accept-Encoding..Server: cloudflare-nginx..CF-RAY: 21f126220709048b-CDG..Conten"]]}}
10,0,"",1650893475,70,"detected","attack","Detect HTTP double transfer encoding",{"event_1":{"timestamp":1441112330.617197,"counter":2,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"],["ip.packet_count",2]]},"event_2":{"timestamp":1441112330.617197,"counter":2,"attributes":[["tcp.p_payload","HTTP/1.1 200 OK..Date: Tue, 01 Sep 2015 12:58:50 GMT..Content-Type: text/html; charset=utf-8..Transfer-Encoding: chunked..Connection: keep-alive..Cache-Control: private..Vary: Accept-Encoding..Server: cloudflare-nginx..CF-RAY: 21f126220709048b-CDG..Conten"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.617234,"counter":3,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.617234,"counter":3,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.617467,"counter":4,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.617467,"counter":4,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.617721,"counter":5,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.617721,"counter":5,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.617765,"counter":6,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.617765,"counter":6,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.701720,"counter":7,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.701720,"counter":7,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.703515,"counter":8,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.703515,"counter":8,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.703622,"counter":9,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.703622,"counter":9,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.734070,"counter":10,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.734070,"counter":10,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.736757,"counter":11,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.736757,"counter":11,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.737224,"counter":12,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.737224,"counter":12,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.737752,"counter":13,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.737752,"counter":13,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.738819,"counter":14,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.738819,"counter":14,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.756139,"counter":15,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.756139,"counter":15,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.756847,"counter":16,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.756847,"counter":16,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.756953,"counter":17,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.756953,"counter":17,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.765823,"counter":18,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.765823,"counter":18,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.769935,"counter":19,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.769935,"counter":19,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.777778,"counter":20,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.777778,"counter":20,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.795174,"counter":21,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.795174,"counter":21,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.799428,"counter":22,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.799428,"counter":22,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.804674,"counter":23,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.804674,"counter":23,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.815827,"counter":25,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.815827,"counter":25,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.826600,"counter":26,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.826600,"counter":26,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.854206,"counter":27,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.854206,"counter":27,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.869282,"counter":28,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.869282,"counter":28,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,69,"detected","attack","Detect HTTP double compression",{"event_1":{"timestamp":1441112330.869282,"counter":28,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"],["ip.packet_count",27]]},"event_2":{"timestamp":1441112330.869282,"counter":28,"attributes":[["tcp.p_payload","HTTP/1.1 200 OK..Date: Tue, 01 Sep 2015 12:58:50 GMT..Content-Type: image/x-icon..Transfer-Encoding: chunked..Connection: keep-alive..Last-Modified: Sun, 11 Jan 2015 00:26:06 GMT..ETag: W/.27706230352dd01:0...CF-Cache-Status: HIT..Vary: Accept-Encoding..E"]]}}
10,0,"",1650893475,70,"detected","attack","Detect HTTP double transfer encoding",{"event_1":{"timestamp":1441112330.869282,"counter":28,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"],["ip.packet_count",27]]},"event_2":{"timestamp":1441112330.869282,"counter":28,"attributes":[["tcp.p_payload","HTTP/1.1 200 OK..Date: Tue, 01 Sep 2015 12:58:50 GMT..Content-Type: image/x-icon..Transfer-Encoding: chunked..Connection: keep-alive..Last-Modified: Sun, 11 Jan 2015 00:26:06 GMT..ETag: W/.27706230352dd01:0...CF-Cache-Status: HIT..Vary: Accept-Encoding..E"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.869303,"counter":29,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.869303,"counter":29,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112330.928372,"counter":30,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112330.928372,"counter":30,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.133878,"counter":31,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.133878,"counter":31,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.182622,"counter":32,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.182622,"counter":32,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,69,"detected","attack","Detect HTTP double compression",{"event_1":{"timestamp":1441112333.182622,"counter":32,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"],["ip.packet_count",31]]},"event_2":{"timestamp":1441112333.182622,"counter":32,"attributes":[["tcp.p_payload","HTTP/1.1 200 OK..Date: Tue, 01 Sep 2015 12:58:53 GMT..Content-Type: text/html; charset=utf-8..Transfer-Encoding: chunked..Connection: keep-alive..Cache-Control: private..Vary: Accept-Encoding..Server: cloudflare-nginx..CF-RAY: 21f1263223cb1509-CDG..Conten"]]}}
10,0,"",1650893475,70,"detected","attack","Detect HTTP double transfer encoding",{"event_1":{"timestamp":1441112333.182622,"counter":32,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"],["ip.packet_count",31]]},"event_2":{"timestamp":1441112333.182622,"counter":32,"attributes":[["tcp.p_payload","HTTP/1.1 200 OK..Date: Tue, 01 Sep 2015 12:58:53 GMT..Content-Type: text/html; charset=utf-8..Transfer-Encoding: chunked..Connection: keep-alive..Cache-Control: private..Vary: Accept-Encoding..Server: cloudflare-nginx..CF-RAY: 21f1263223cb1509-CDG..Conten"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.182723,"counter":33,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.182723,"counter":33,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.182827,"counter":34,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.182827,"counter":34,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.182864,"counter":35,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.182864,"counter":35,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.182872,"counter":36,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.182872,"counter":36,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.210711,"counter":37,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.210711,"counter":37,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.210816,"counter":38,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.210816,"counter":38,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.233536,"counter":39,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.233536,"counter":39,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.238953,"counter":40,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.238953,"counter":40,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.247826,"counter":41,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.247826,"counter":41,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.247943,"counter":42,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.247943,"counter":42,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.248210,"counter":43,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.248210,"counter":43,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.248360,"counter":44,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.248360,"counter":44,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.249426,"counter":45,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.249426,"counter":45,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.258200,"counter":46,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.258200,"counter":46,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.261372,"counter":47,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.261372,"counter":47,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.268521,"counter":48,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.268521,"counter":48,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.269680,"counter":49,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.269680,"counter":49,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.271043,"counter":50,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.271043,"counter":50,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.271889,"counter":51,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.271889,"counter":51,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.350964,"counter":52,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.350964,"counter":52,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.353830,"counter":53,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.353830,"counter":53,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.364912,"counter":54,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.364912,"counter":54,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.375974,"counter":55,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.375974,"counter":55,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.393148,"counter":56,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.393148,"counter":56,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.406993,"counter":57,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.406993,"counter":57,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,69,"detected","attack","Detect HTTP double compression",{"event_1":{"timestamp":1441112333.406993,"counter":57,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"],["ip.packet_count",56]]},"event_2":{"timestamp":1441112333.406993,"counter":57,"attributes":[["tcp.p_payload","HTTP/1.1 200 OK..Date: Tue, 01 Sep 2015 12:58:53 GMT..Content-Type: image/x-icon..Transfer-Encoding: chunked..Connection: keep-alive..Last-Modified: Sun, 11 Jan 2015 00:26:06 GMT..ETag: W/.27706230352dd01:0...CF-Cache-Status: HIT..Vary: Accept-Encoding..E"]]}}
10,0,"",1650893475,70,"detected","attack","Detect HTTP double transfer encoding",{"event_1":{"timestamp":1441112333.406993,"counter":57,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"],["ip.packet_count",56]]},"event_2":{"timestamp":1441112333.406993,"counter":57,"attributes":[["tcp.p_payload","HTTP/1.1 200 OK..Date: Tue, 01 Sep 2015 12:58:53 GMT..Content-Type: image/x-icon..Transfer-Encoding: chunked..Connection: keep-alive..Last-Modified: Sun, 11 Jan 2015 00:26:06 GMT..ETag: W/.27706230352dd01:0...CF-Cache-Status: HIT..Vary: Accept-Encoding..E"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.407009,"counter":58,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.407009,"counter":58,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.474818,"counter":59,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.474818,"counter":59,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.808272,"counter":60,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.808272,"counter":60,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.809811,"counter":61,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.809811,"counter":61,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.811471,"counter":62,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.811471,"counter":62,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
10,0,"",1650893475,32,"detected","attack","Botnet Command and Control detection",{"event_1":{"timestamp":1441112333.813247,"counter":63,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]},"event_2":{"timestamp":1441112333.813247,"counter":63,"attributes":[["ip.src","104.219.54.49"],["ip.dst","192.168.0.102"]]}}
