10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.025827,"counter":277,"attributes":[["ip.src","192.168.0.198"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.025861,"counter":279,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.026008,"counter":287,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.038557,"counter":589,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.025717,"counter":273,"attributes":[["ip.src","192.168.0.198"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.025861,"counter":279,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.038557,"counter":589,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.038639,"counter":592,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.029399,"counter":382,"attributes":[["ip.src","192.168.0.51"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.029616,"counter":387,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.029706,"counter":389,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.043970,"counter":685,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.029294,"counter":379,"attributes":[["ip.src","192.168.0.51"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.029616,"counter":387,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.043970,"counter":685,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.044088,"counter":689,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.036027,"counter":513,"attributes":[["ip.src","192.168.0.59"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.036055,"counter":515,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.036082,"counter":517,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.049695,"counter":784,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.035980,"counter":510,"attributes":[["ip.src","192.168.0.59"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.036055,"counter":515,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.049695,"counter":784,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.049806,"counter":786,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.038433,"counter":586,"attributes":[["ip.src","192.168.0.198"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.038557,"counter":589,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.038639,"counter":592,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.052549,"counter":834,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.038259,"counter":583,"attributes":[["ip.src","192.168.0.198"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.038557,"counter":589,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.052549,"counter":834,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.052705,"counter":838,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.043878,"counter":682,"attributes":[["ip.src","192.168.0.51"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.043970,"counter":685,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.044088,"counter":689,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.058010,"counter":928,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.043677,"counter":679,"attributes":[["ip.src","192.168.0.51"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.043970,"counter":685,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.058010,"counter":928,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.058085,"counter":930,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.046695,"counter":732,"attributes":[["ip.src","192.168.0.53"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.046826,"counter":734,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.046992,"counter":738,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.069441,"counter":1014,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.046526,"counter":729,"attributes":[["ip.src","192.168.0.53"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.046826,"counter":734,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.069441,"counter":1014,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.069537,"counter":1019,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.049562,"counter":782,"attributes":[["ip.src","192.168.0.59"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.049695,"counter":784,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.049806,"counter":786,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.071645,"counter":1083,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.049399,"counter":779,"attributes":[["ip.src","192.168.0.59"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.049695,"counter":784,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.071645,"counter":1083,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.071734,"counter":1087,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.052459,"counter":832,"attributes":[["ip.src","192.168.0.198"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.052549,"counter":834,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.052705,"counter":838,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.073379,"counter":1137,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.052293,"counter":829,"attributes":[["ip.src","192.168.0.198"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.052549,"counter":834,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.073379,"counter":1137,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.073495,"counter":1141,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.057871,"counter":926,"attributes":[["ip.src","192.168.0.51"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.058010,"counter":928,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.058085,"counter":930,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.075876,"counter":1241,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.057711,"counter":921,"attributes":[["ip.src","192.168.0.51"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.058010,"counter":928,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.075876,"counter":1241,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.075941,"counter":1245,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.51"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.069345,"counter":1011,"attributes":[["ip.src","192.168.0.53"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.069441,"counter":1014,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.069537,"counter":1019,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.076949,"counter":1295,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.069059,"counter":1005,"attributes":[["ip.src","192.168.0.53"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.069441,"counter":1014,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.076949,"counter":1295,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.077012,"counter":1299,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.53"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.071560,"counter":1080,"attributes":[["ip.src","192.168.0.59"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.071645,"counter":1083,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.071734,"counter":1087,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.078166,"counter":1345,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.071368,"counter":1074,"attributes":[["ip.src","192.168.0.59"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.071645,"counter":1083,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.078166,"counter":1345,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.078298,"counter":1349,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.59"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.073169,"counter":1132,"attributes":[["ip.src","192.168.0.198"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.073379,"counter":1137,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.073495,"counter":1141,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.081061,"counter":1403,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]}}
10,0,"",1650893484,56,"detected","attack","Probable SYN flooding attack (Half TCP handshake without TCP RST)",{"event_1":{"timestamp":1495037791.073079,"counter":1129,"attributes":[["ip.src","192.168.0.198"],["ip.dst","192.168.0.69"],["tcp.flags",2]]},"event_2":{"timestamp":1495037791.073379,"counter":1137,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_3":{"timestamp":1495037791.081061,"counter":1403,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]},"event_4":{"timestamp":1495037791.081131,"counter":1407,"attributes":[["ip.src","192.168.0.69"],["ip.dst","192.168.0.198"],["tcp.flags",18]]}}
10,0,"",1650893484,38,"detected","attack","Detection of WannaCry Ransomware",{"event_1":{"timestamp":1495037791.091065,"counter":1618,"attributes":[["http.host","iuqerfsodp9ifjaposdfjhgosurijfaewrwergwea.com"]]},"event_2":{"timestamp":1495037791.091065,"counter":1618,"attributes":[["ip.src","192.168.0.69"],["ip.dst","144.217.254.90"]]}}
10,0,"",1650893484,70,"detected","attack","Detect HTTP double transfer encoding",{"event_1":{"timestamp":1495037791.091376,"counter":1620,"attributes":[["ip.src","192.168.0.69"],["ip.dst","10.0.2.15"],["ip.packet_count",1082]]},"event_2":{"timestamp":1495037791.091376,"counter":1620,"attributes":[["tcp.p_payload","HTTP/1.1 200 OK..Server: nginx..Date: Wed, 17 May 2017 16:13:44 GMT..Content-Type: text/html; charset=UTF-8..Transfer-Encoding: chunked..Connection: close..Server: sinkhole....72..sinkhole.tech - .The best argument against botnets is a five-minute convers"]]}}
