10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309072,"counter":5,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309072,"counter":5,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309239,"counter":6,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309239,"counter":6,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309246,"counter":7,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309246,"counter":7,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309255,"counter":8,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309255,"counter":8,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309260,"counter":9,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309260,"counter":9,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309265,"counter":10,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309265,"counter":10,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309270,"counter":11,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309270,"counter":11,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309293,"counter":12,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309293,"counter":12,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309298,"counter":13,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309298,"counter":13,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309514,"counter":14,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309514,"counter":14,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309978,"counter":15,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309978,"counter":15,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309992,"counter":16,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309992,"counter":16,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309998,"counter":17,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.309998,"counter":17,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310002,"counter":18,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310002,"counter":18,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309072,"counter":5,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310007,"counter":19,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310007,"counter":19,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310007,"counter":19,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310007,"counter":19,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310011,"counter":20,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310011,"counter":20,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310011,"counter":20,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310011,"counter":20,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310021,"counter":21,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310021,"counter":21,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310021,"counter":21,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310021,"counter":21,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310027,"counter":22,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310027,"counter":22,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310027,"counter":22,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310027,"counter":22,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310032,"counter":23,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310032,"counter":23,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310032,"counter":23,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310032,"counter":23,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310039,"counter":24,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310039,"counter":24,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310039,"counter":24,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310039,"counter":24,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310043,"counter":25,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310043,"counter":25,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310043,"counter":25,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310043,"counter":25,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310048,"counter":26,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310048,"counter":26,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310048,"counter":26,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310048,"counter":26,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310058,"counter":27,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310058,"counter":27,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310058,"counter":27,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310058,"counter":27,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310062,"counter":28,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310062,"counter":28,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310062,"counter":28,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310062,"counter":28,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310067,"counter":29,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310067,"counter":29,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310067,"counter":29,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310067,"counter":29,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310072,"counter":30,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310072,"counter":30,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310072,"counter":30,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310072,"counter":30,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310077,"counter":31,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310077,"counter":31,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310077,"counter":31,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310077,"counter":31,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310082,"counter":32,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310082,"counter":32,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310082,"counter":32,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310082,"counter":32,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.310088,"counter":33,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310088,"counter":33,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.310088,"counter":33,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,97,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.314026,"counter":35,"attributes":[["http2.header_method",131],["http2.header_length",367]]},"event_2":{"timestamp":1682513749.314026,"counter":35,"attributes":[["http2.header_method",131]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309293,"counter":12,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386690,"counter":43,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.314026,"counter":35,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386694,"counter":44,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310088,"counter":33,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386699,"counter":45,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.310002,"counter":18,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386704,"counter":46,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309998,"counter":17,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386709,"counter":47,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309992,"counter":16,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386715,"counter":48,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309978,"counter":15,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386720,"counter":49,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309514,"counter":14,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386808,"counter":50,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309298,"counter":13,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386814,"counter":51,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309270,"counter":11,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386819,"counter":52,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309265,"counter":10,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386823,"counter":53,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309260,"counter":9,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386828,"counter":54,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309255,"counter":8,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386833,"counter":55,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309246,"counter":7,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386838,"counter":56,"attributes":[["meta.utime","U.Id"]]}}
10,0,"",1684316945,96,"detected","attack","5G Http2 DoS attack Recognition",{"event_1":{"timestamp":1682513749.309239,"counter":6,"attributes":[["http2.type",1],["http2.header_method",131]]},"event_2":{"timestamp":1682513749.386842,"counter":57,"attributes":[["meta.utime","U.Id"]]}}
